alert_id,date,actions,recommendation_text
A692,2025-03-11,"[{'feature': 'Price', 'delta': -0.21175075672963306, 'importance': 0.6529622354813094, 'score': np.float64(0.13826545922979686)}, {'feature': 'Sales_d', 'delta': 0.06718891232298896, 'importance': 0.1718679779876335, 'score': np.float64(0.011547689693052827)}, {'feature': 'Success_Percentage', 'delta': 0.06815440289505426, 'importance': 0.15139515355252897, 'score': np.float64(0.01031831444598056)}]","Subject: Recommended Actions for Alert A692 (2025-03-11)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -21.18%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 6.72%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 6.82%)"
A694,2025-03-11,"[{'feature': 'Price', 'delta': -0.21175075672963306, 'importance': 0.6529622354813094, 'score': np.float64(0.13826545922979686)}, {'feature': 'Sales_d', 'delta': 0.06718891232298896, 'importance': 0.1718679779876335, 'score': np.float64(0.011547689693052827)}, {'feature': 'Success_Percentage', 'delta': 0.06815440289505426, 'importance': 0.15139515355252897, 'score': np.float64(0.01031831444598056)}]","Subject: Recommended Actions for Alert A694 (2025-03-11)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -21.18%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 6.72%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 6.82%)"
A708,2025-03-12,"[{'feature': 'Sales_d', 'delta': -0.21598336304218657, 'importance': 0.1718679779876335, 'score': np.float64(0.03712083986839262)}, {'feature': 'Success_Percentage', 'delta': -0.21967895362663495, 'importance': 0.15139515355252897, 'score': np.float64(0.03325854859551692)}, {'feature': 'Price', 'delta': 0.017962805548068703, 'importance': 0.6529622354813094, 'score': np.float64(0.011729051628988556)}]","Subject: Recommended Actions for Alert A708 (2025-03-12)

Based on the identified root causes, the following actions are recommended:

• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -21.60%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -21.97%)
• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 1.80%)"
A709,2025-03-12,"[{'feature': 'Sales_d', 'delta': -0.21598336304218657, 'importance': 0.1718679779876335, 'score': np.float64(0.03712083986839262)}, {'feature': 'Success_Percentage', 'delta': -0.21967895362663495, 'importance': 0.15139515355252897, 'score': np.float64(0.03325854859551692)}, {'feature': 'Price', 'delta': 0.017962805548068703, 'importance': 0.6529622354813094, 'score': np.float64(0.011729051628988556)}]","Subject: Recommended Actions for Alert A709 (2025-03-12)

Based on the identified root causes, the following actions are recommended:

• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -21.60%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -21.97%)
• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 1.80%)"
A701,2025-03-12,"[{'feature': 'Sales_d', 'delta': -0.21598336304218657, 'importance': 0.1718679779876335, 'score': np.float64(0.03712083986839262)}, {'feature': 'Success_Percentage', 'delta': -0.21967895362663495, 'importance': 0.15139515355252897, 'score': np.float64(0.03325854859551692)}, {'feature': 'Price', 'delta': 0.017962805548068703, 'importance': 0.6529622354813094, 'score': np.float64(0.011729051628988556)}]","Subject: Recommended Actions for Alert A701 (2025-03-12)

Based on the identified root causes, the following actions are recommended:

• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -21.60%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -21.97%)
• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 1.80%)"
A704,2025-03-12,"[{'feature': 'Sales_d', 'delta': -0.21598336304218657, 'importance': 0.1718679779876335, 'score': np.float64(0.03712083986839262)}, {'feature': 'Success_Percentage', 'delta': -0.21967895362663495, 'importance': 0.15139515355252897, 'score': np.float64(0.03325854859551692)}, {'feature': 'Price', 'delta': 0.017962805548068703, 'importance': 0.6529622354813094, 'score': np.float64(0.011729051628988556)}]","Subject: Recommended Actions for Alert A704 (2025-03-12)

Based on the identified root causes, the following actions are recommended:

• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -21.60%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -21.97%)
• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 1.80%)"
A718,2025-03-13,"[{'feature': 'Sales_d', 'delta': 0.18936170212765954, 'importance': 0.1718679779876335, 'score': np.float64(0.03254540221467953)}, {'feature': 'Success_Percentage', 'delta': 0.19044721630666261, 'importance': 0.15139515355252897, 'score': np.float64(0.02883297600361519)}, {'feature': 'Price', 'delta': 0.03287554141907273, 'importance': 0.6529622354813094, 'score': np.float64(0.021466519893197526)}]","Subject: Recommended Actions for Alert A718 (2025-03-13)

Based on the identified root causes, the following actions are recommended:

• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 18.94%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 19.04%)
• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 3.29%)"
A716,2025-03-13,"[{'feature': 'Sales_d', 'delta': 0.18936170212765954, 'importance': 0.1718679779876335, 'score': np.float64(0.03254540221467953)}, {'feature': 'Success_Percentage', 'delta': 0.19044721630666261, 'importance': 0.15139515355252897, 'score': np.float64(0.02883297600361519)}, {'feature': 'Price', 'delta': 0.03287554141907273, 'importance': 0.6529622354813094, 'score': np.float64(0.021466519893197526)}]","Subject: Recommended Actions for Alert A716 (2025-03-13)

Based on the identified root causes, the following actions are recommended:

• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 18.94%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 19.04%)
• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 3.29%)"
A714,2025-03-13,"[{'feature': 'Sales_d', 'delta': 0.18936170212765954, 'importance': 0.1718679779876335, 'score': np.float64(0.03254540221467953)}, {'feature': 'Success_Percentage', 'delta': 0.19044721630666261, 'importance': 0.15139515355252897, 'score': np.float64(0.02883297600361519)}, {'feature': 'Price', 'delta': 0.03287554141907273, 'importance': 0.6529622354813094, 'score': np.float64(0.021466519893197526)}]","Subject: Recommended Actions for Alert A714 (2025-03-13)

Based on the identified root causes, the following actions are recommended:

• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 18.94%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 19.04%)
• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 3.29%)"
A727,2025-03-14,"[{'feature': 'Price', 'delta': -0.05839810414901591, 'importance': 0.6529622354813094, 'score': np.float64(0.03813181503111591)}, {'feature': 'Sales_d', 'delta': 0.13801169590643284, 'importance': 0.1718679779876335, 'score': np.float64(0.023719929125778673)}, {'feature': 'Success_Percentage', 'delta': 0.13696224758560135, 'importance': 0.15139515355252897, 'score': np.float64(0.02073555746636919)}]","Subject: Recommended Actions for Alert A727 (2025-03-14)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -5.84%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 13.80%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 13.70%)"
A725,2025-03-14,"[{'feature': 'Price', 'delta': -0.05839810414901591, 'importance': 0.6529622354813094, 'score': np.float64(0.03813181503111591)}, {'feature': 'Sales_d', 'delta': 0.13801169590643284, 'importance': 0.1718679779876335, 'score': np.float64(0.023719929125778673)}, {'feature': 'Success_Percentage', 'delta': 0.13696224758560135, 'importance': 0.15139515355252897, 'score': np.float64(0.02073555746636919)}]","Subject: Recommended Actions for Alert A725 (2025-03-14)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -5.84%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 13.80%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 13.70%)"
A729,2025-03-14,"[{'feature': 'Price', 'delta': -0.05839810414901591, 'importance': 0.6529622354813094, 'score': np.float64(0.03813181503111591)}, {'feature': 'Sales_d', 'delta': 0.13801169590643284, 'importance': 0.1718679779876335, 'score': np.float64(0.023719929125778673)}, {'feature': 'Success_Percentage', 'delta': 0.13696224758560135, 'importance': 0.15139515355252897, 'score': np.float64(0.02073555746636919)}]","Subject: Recommended Actions for Alert A729 (2025-03-14)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -5.84%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 13.80%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 13.70%)"
A723,2025-03-14,"[{'feature': 'Price', 'delta': -0.05839810414901591, 'importance': 0.6529622354813094, 'score': np.float64(0.03813181503111591)}, {'feature': 'Sales_d', 'delta': 0.13801169590643284, 'importance': 0.1718679779876335, 'score': np.float64(0.023719929125778673)}, {'feature': 'Success_Percentage', 'delta': 0.13696224758560135, 'importance': 0.15139515355252897, 'score': np.float64(0.02073555746636919)}]","Subject: Recommended Actions for Alert A723 (2025-03-14)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -5.84%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 13.80%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 13.70%)"
A722,2025-03-14,"[{'feature': 'Price', 'delta': -0.05839810414901591, 'importance': 0.6529622354813094, 'score': np.float64(0.03813181503111591)}, {'feature': 'Sales_d', 'delta': 0.13801169590643284, 'importance': 0.1718679779876335, 'score': np.float64(0.023719929125778673)}, {'feature': 'Success_Percentage', 'delta': 0.13696224758560135, 'importance': 0.15139515355252897, 'score': np.float64(0.02073555746636919)}]","Subject: Recommended Actions for Alert A722 (2025-03-14)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -5.84%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 13.80%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 13.70%)"
A738,2025-03-15,"[{'feature': 'Price', 'delta': 0.10917241350363274, 'importance': 0.6529622354813094, 'score': np.float64(0.07128557234663543)}, {'feature': 'Sales_d', 'delta': -0.0390964378801043, 'importance': 0.1718679779876335, 'score': np.float64(0.006719464821410527)}, {'feature': 'Success_Percentage', 'delta': -0.040011597564511524, 'importance': 0.15139515355252897, 'score': np.float64(0.006057601968758781)}]","Subject: Recommended Actions for Alert A738 (2025-03-15)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 10.92%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.91%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -4.00%)"
A737,2025-03-15,"[{'feature': 'Price', 'delta': 0.10917241350363274, 'importance': 0.6529622354813094, 'score': np.float64(0.07128557234663543)}, {'feature': 'Sales_d', 'delta': -0.0390964378801043, 'importance': 0.1718679779876335, 'score': np.float64(0.006719464821410527)}, {'feature': 'Success_Percentage', 'delta': -0.040011597564511524, 'importance': 0.15139515355252897, 'score': np.float64(0.006057601968758781)}]","Subject: Recommended Actions for Alert A737 (2025-03-15)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 10.92%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.91%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -4.00%)"
A736,2025-03-15,"[{'feature': 'Price', 'delta': 0.10917241350363274, 'importance': 0.6529622354813094, 'score': np.float64(0.07128557234663543)}, {'feature': 'Sales_d', 'delta': -0.0390964378801043, 'importance': 0.1718679779876335, 'score': np.float64(0.006719464821410527)}, {'feature': 'Success_Percentage', 'delta': -0.040011597564511524, 'importance': 0.15139515355252897, 'score': np.float64(0.006057601968758781)}]","Subject: Recommended Actions for Alert A736 (2025-03-15)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 10.92%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.91%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -4.00%)"
A732,2025-03-15,"[{'feature': 'Price', 'delta': 0.10917241350363274, 'importance': 0.6529622354813094, 'score': np.float64(0.07128557234663543)}, {'feature': 'Sales_d', 'delta': -0.0390964378801043, 'importance': 0.1718679779876335, 'score': np.float64(0.006719464821410527)}, {'feature': 'Success_Percentage', 'delta': -0.040011597564511524, 'importance': 0.15139515355252897, 'score': np.float64(0.006057601968758781)}]","Subject: Recommended Actions for Alert A732 (2025-03-15)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 10.92%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.91%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -4.00%)"
A731,2025-03-15,"[{'feature': 'Price', 'delta': 0.10917241350363274, 'importance': 0.6529622354813094, 'score': np.float64(0.07128557234663543)}, {'feature': 'Sales_d', 'delta': -0.0390964378801043, 'importance': 0.1718679779876335, 'score': np.float64(0.006719464821410527)}, {'feature': 'Success_Percentage', 'delta': -0.040011597564511524, 'importance': 0.15139515355252897, 'score': np.float64(0.006057601968758781)}]","Subject: Recommended Actions for Alert A731 (2025-03-15)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 10.92%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.91%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -4.00%)"
A730,2025-03-15,"[{'feature': 'Price', 'delta': 0.10917241350363274, 'importance': 0.6529622354813094, 'score': np.float64(0.07128557234663543)}, {'feature': 'Sales_d', 'delta': -0.0390964378801043, 'importance': 0.1718679779876335, 'score': np.float64(0.006719464821410527)}, {'feature': 'Success_Percentage', 'delta': -0.040011597564511524, 'importance': 0.15139515355252897, 'score': np.float64(0.006057601968758781)}]","Subject: Recommended Actions for Alert A730 (2025-03-15)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 10.92%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -3.91%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -4.00%)"
A749,2025-03-16,"[{'feature': 'Price', 'delta': -0.08890305537847443, 'importance': 0.6529622354813094, 'score': np.float64(0.058050426684102686)}, {'feature': 'Sales_d', 'delta': -0.2098729792147806, 'importance': 0.1718679779876335, 'score': np.float64(0.036070654444864195)}, {'feature': 'Success_Percentage', 'delta': -0.20873084706562584, 'importance': 0.15139515355252897, 'score': np.float64(0.03160104737349693)}]","Subject: Recommended Actions for Alert A749 (2025-03-16)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -8.89%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -20.99%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -20.87%)"
A748,2025-03-16,"[{'feature': 'Price', 'delta': -0.08890305537847443, 'importance': 0.6529622354813094, 'score': np.float64(0.058050426684102686)}, {'feature': 'Sales_d', 'delta': -0.2098729792147806, 'importance': 0.1718679779876335, 'score': np.float64(0.036070654444864195)}, {'feature': 'Success_Percentage', 'delta': -0.20873084706562584, 'importance': 0.15139515355252897, 'score': np.float64(0.03160104737349693)}]","Subject: Recommended Actions for Alert A748 (2025-03-16)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -8.89%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -20.99%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -20.87%)"
A745,2025-03-16,"[{'feature': 'Price', 'delta': -0.08890305537847443, 'importance': 0.6529622354813094, 'score': np.float64(0.058050426684102686)}, {'feature': 'Sales_d', 'delta': -0.2098729792147806, 'importance': 0.1718679779876335, 'score': np.float64(0.036070654444864195)}, {'feature': 'Success_Percentage', 'delta': -0.20873084706562584, 'importance': 0.15139515355252897, 'score': np.float64(0.03160104737349693)}]","Subject: Recommended Actions for Alert A745 (2025-03-16)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -8.89%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -20.99%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -20.87%)"
A744,2025-03-16,"[{'feature': 'Price', 'delta': -0.08890305537847443, 'importance': 0.6529622354813094, 'score': np.float64(0.058050426684102686)}, {'feature': 'Sales_d', 'delta': -0.2098729792147806, 'importance': 0.1718679779876335, 'score': np.float64(0.036070654444864195)}, {'feature': 'Success_Percentage', 'delta': -0.20873084706562584, 'importance': 0.15139515355252897, 'score': np.float64(0.03160104737349693)}]","Subject: Recommended Actions for Alert A744 (2025-03-16)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -8.89%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -20.99%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -20.87%)"
A742,2025-03-16,"[{'feature': 'Price', 'delta': -0.08890305537847443, 'importance': 0.6529622354813094, 'score': np.float64(0.058050426684102686)}, {'feature': 'Sales_d', 'delta': -0.2098729792147806, 'importance': 0.1718679779876335, 'score': np.float64(0.036070654444864195)}, {'feature': 'Success_Percentage', 'delta': -0.20873084706562584, 'importance': 0.15139515355252897, 'score': np.float64(0.03160104737349693)}]","Subject: Recommended Actions for Alert A742 (2025-03-16)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -8.89%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -20.99%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -20.87%)"
A743,2025-03-16,"[{'feature': 'Price', 'delta': -0.08890305537847443, 'importance': 0.6529622354813094, 'score': np.float64(0.058050426684102686)}, {'feature': 'Sales_d', 'delta': -0.2098729792147806, 'importance': 0.1718679779876335, 'score': np.float64(0.036070654444864195)}, {'feature': 'Success_Percentage', 'delta': -0.20873084706562584, 'importance': 0.15139515355252897, 'score': np.float64(0.03160104737349693)}]","Subject: Recommended Actions for Alert A743 (2025-03-16)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -8.89%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -20.99%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -20.87%)"
A741,2025-03-16,"[{'feature': 'Price', 'delta': -0.08890305537847443, 'importance': 0.6529622354813094, 'score': np.float64(0.058050426684102686)}, {'feature': 'Sales_d', 'delta': -0.2098729792147806, 'importance': 0.1718679779876335, 'score': np.float64(0.036070654444864195)}, {'feature': 'Success_Percentage', 'delta': -0.20873084706562584, 'importance': 0.15139515355252897, 'score': np.float64(0.03160104737349693)}]","Subject: Recommended Actions for Alert A741 (2025-03-16)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -8.89%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -20.99%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -20.87%)"
A755,2025-03-17,"[{'feature': 'Price', 'delta': -0.10799824635330872, 'importance': 0.6529622354813094, 'score': np.float64(0.07051888436516399)}, {'feature': 'Sales_d', 'delta': 0.15345649582836704, 'importance': 0.1718679779876335, 'score': np.float64(0.026374411103584988)}, {'feature': 'Success_Percentage', 'delta': 0.15483293556085911, 'importance': 0.15139515355252897, 'score': np.float64(0.02344111088716065)}]","Subject: Recommended Actions for Alert A755 (2025-03-17)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -10.80%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 15.35%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 15.48%)"
A758,2025-03-17,"[{'feature': 'Price', 'delta': -0.10799824635330872, 'importance': 0.6529622354813094, 'score': np.float64(0.07051888436516399)}, {'feature': 'Sales_d', 'delta': 0.15345649582836704, 'importance': 0.1718679779876335, 'score': np.float64(0.026374411103584988)}, {'feature': 'Success_Percentage', 'delta': 0.15483293556085911, 'importance': 0.15139515355252897, 'score': np.float64(0.02344111088716065)}]","Subject: Recommended Actions for Alert A758 (2025-03-17)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -10.80%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 15.35%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 15.48%)"
A757,2025-03-17,"[{'feature': 'Price', 'delta': -0.10799824635330872, 'importance': 0.6529622354813094, 'score': np.float64(0.07051888436516399)}, {'feature': 'Sales_d', 'delta': 0.15345649582836704, 'importance': 0.1718679779876335, 'score': np.float64(0.026374411103584988)}, {'feature': 'Success_Percentage', 'delta': 0.15483293556085911, 'importance': 0.15139515355252897, 'score': np.float64(0.02344111088716065)}]","Subject: Recommended Actions for Alert A757 (2025-03-17)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -10.80%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 15.35%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 15.48%)"
A752,2025-03-17,"[{'feature': 'Price', 'delta': -0.10799824635330872, 'importance': 0.6529622354813094, 'score': np.float64(0.07051888436516399)}, {'feature': 'Sales_d', 'delta': 0.15345649582836704, 'importance': 0.1718679779876335, 'score': np.float64(0.026374411103584988)}, {'feature': 'Success_Percentage', 'delta': 0.15483293556085911, 'importance': 0.15139515355252897, 'score': np.float64(0.02344111088716065)}]","Subject: Recommended Actions for Alert A752 (2025-03-17)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -10.80%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 15.35%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 15.48%)"
A751,2025-03-17,"[{'feature': 'Price', 'delta': -0.10799824635330872, 'importance': 0.6529622354813094, 'score': np.float64(0.07051888436516399)}, {'feature': 'Sales_d', 'delta': 0.15345649582836704, 'importance': 0.1718679779876335, 'score': np.float64(0.026374411103584988)}, {'feature': 'Success_Percentage', 'delta': 0.15483293556085911, 'importance': 0.15139515355252897, 'score': np.float64(0.02344111088716065)}]","Subject: Recommended Actions for Alert A751 (2025-03-17)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -10.80%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 15.35%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 15.48%)"
A768,2025-03-18,"[{'feature': 'Price', 'delta': 0.0633141945220213, 'importance': 0.6529622354813094, 'score': np.float64(0.041341841306992026)}, {'feature': 'Sales_d', 'delta': 0.05737704918032796, 'importance': 0.1718679779876335, 'score': np.float64(0.009861334802569151)}, {'feature': 'Success_Percentage', 'delta': 0.056565064478311895, 'importance': 0.15139515355252897, 'score': np.float64(0.00856373318746721)}]","Subject: Recommended Actions for Alert A768 (2025-03-18)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 6.33%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 5.74%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 5.66%)"
A766,2025-03-18,"[{'feature': 'Price', 'delta': 0.0633141945220213, 'importance': 0.6529622354813094, 'score': np.float64(0.041341841306992026)}, {'feature': 'Sales_d', 'delta': 0.05737704918032796, 'importance': 0.1718679779876335, 'score': np.float64(0.009861334802569151)}, {'feature': 'Success_Percentage', 'delta': 0.056565064478311895, 'importance': 0.15139515355252897, 'score': np.float64(0.00856373318746721)}]","Subject: Recommended Actions for Alert A766 (2025-03-18)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 6.33%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 5.74%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 5.66%)"
A763,2025-03-18,"[{'feature': 'Price', 'delta': 0.0633141945220213, 'importance': 0.6529622354813094, 'score': np.float64(0.041341841306992026)}, {'feature': 'Sales_d', 'delta': 0.05737704918032796, 'importance': 0.1718679779876335, 'score': np.float64(0.009861334802569151)}, {'feature': 'Success_Percentage', 'delta': 0.056565064478311895, 'importance': 0.15139515355252897, 'score': np.float64(0.00856373318746721)}]","Subject: Recommended Actions for Alert A763 (2025-03-18)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 6.33%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 5.74%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 5.66%)"
A762,2025-03-18,"[{'feature': 'Price', 'delta': 0.0633141945220213, 'importance': 0.6529622354813094, 'score': np.float64(0.041341841306992026)}, {'feature': 'Sales_d', 'delta': 0.05737704918032796, 'importance': 0.1718679779876335, 'score': np.float64(0.009861334802569151)}, {'feature': 'Success_Percentage', 'delta': 0.056565064478311895, 'importance': 0.15139515355252897, 'score': np.float64(0.00856373318746721)}]","Subject: Recommended Actions for Alert A762 (2025-03-18)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 6.33%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 5.74%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 5.66%)"
A760,2025-03-18,"[{'feature': 'Price', 'delta': 0.0633141945220213, 'importance': 0.6529622354813094, 'score': np.float64(0.041341841306992026)}, {'feature': 'Sales_d', 'delta': 0.05737704918032796, 'importance': 0.1718679779876335, 'score': np.float64(0.009861334802569151)}, {'feature': 'Success_Percentage', 'delta': 0.056565064478311895, 'importance': 0.15139515355252897, 'score': np.float64(0.00856373318746721)}]","Subject: Recommended Actions for Alert A760 (2025-03-18)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 6.33%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 5.74%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 5.66%)"
A777,2025-03-19,"[{'feature': 'Price', 'delta': 0.11801242236024848, 'importance': 0.6529622354813094, 'score': np.float64(0.07705777313133468)}, {'feature': 'Sales_d', 'delta': 0.029772329246935167, 'importance': 0.1718679779876335, 'score': np.float64(0.005116939799982077)}, {'feature': 'Success_Percentage', 'delta': 0.03127740426775789, 'importance': 0.15139515355252897, 'score': np.float64(0.004735278699245998)}]","Subject: Recommended Actions for Alert A777 (2025-03-19)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 11.80%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 2.98%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 3.13%)"
